Spectrum Export
Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,Purple ROI - X,,,Purple ROI - Y,,,Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,
Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (mm),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,
Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,
0.2001,32.0297,,0.2001,157.9647,,0.2001,6.3830,,0.2001,9.1207,,0.2001,42.1972,,0.2001,2.5174,,0.2001,90.4904,,0.2001,22.4880,,0.2001,24.5699,,0.2001,66.5321,,0.2001,29.0982,,0.2001,120.5726,,0.2001,32.0685,,0.2001,81.0538,,0.2001,74.4499,,0.2001,50.2595,,0.2001,12.5998,,0.2001,136.9028,,0.2001,19.8774,,0.2001,165.9601,,0.2001,28.0569,,0.2001,110.0157,,0.2001,10.9431,,0.2001,79.3217,,0.2001,24.2370,,0.2001,252.1912,,
0.3002,53.7539,,0.3002,121.9821,,0.3002,20.1239,,0.3002,13.6999,,0.3002,38.1206,,0.3002,1.5396,,0.3002,85.9788,,0.3002,77.1588,,0.3002,33.6155,,0.3002,66.0084,,0.3002,22.4530,,0.3002,767.7145,,0.3002,24.5486,,0.3002,747.1506,,0.3002,29.0860,,0.3002,19.0237,,0.3002,27.7525,,0.3002,106.9849,,0.3002,10.7489,,0.3002,129.5345,,0.3002,30.9739,,0.3002,80.7838,,0.3002,11.4532,,0.3002,65.5534,,0.3002,31.9112,,0.3002,110.3723,,
0.4002,74.6869,,0.4002,52.4674,,0.4002,29.5947,,0.4002,42.8648,,0.4002,60.6670,,0.4002,2.6189,,0.4002,77.8473,,0.4002,11.9223,,0.4002,27.0398,,0.4002,47.5762,,0.4002,21.2034,,0.4002,665.3205,,0.4002,23.0683,,0.4002,656.9114,,0.4002,43.4961,,0.4002,82.9237,,0.4002,28.2255,,0.4002,64.6370,,0.4002,8.5864,,0.4002,261.3687,,0.4002,34.4286,,0.4002,58.3056,,0.4002,6.5591,,0.4002,57.6671,,0.4002,13.1767,,0.4002,43.0878,,
0.5003,66.3256,,0.5003,60.5953,,0.5003,20.7257,,0.5003,52.2473,,0.5003,29.7570,,0.5003,2.7280,,0.5003,89.2750,,0.5003,117.6786,,0.5003,16.9837,,0.5003,26.3450,,0.5003,15.1126,,0.5003,292.3690,,0.5003,16.6078,,0.5003,303.1211,,0.5003,15.1371,,0.5003,141.6369,,0.5003,20.3701,,0.5003,39.6345,,0.5003,23.0271,,0.5003,159.8972,,0.5003,24.5312,,0.5003,17.4951,,0.5003,16.9846,,0.5003,46.7194,,0.5003,38.3936,,0.5003,96.2583,,
0.6004,38.5889,,0.6004,74.9154,,0.6004,8.2350,,0.6004,37.9563,,0.6004,47.8060,,0.6004,1.5161,,0.6004,67.1155,,0.6004,100.7605,,0.6004,8.1131,,0.6004,45.7058,,0.6004,14.7869,,0.6004,566.6747,,0.6004,19.0308,,0.6004,500.3094,,0.6004,20.8205,,0.6004,131.8723,,0.6004,13.6601,,0.6004,26.0948,,0.6004,31.0107,,0.6004,197.3413,,0.6004,50.1184,,0.6004,72.5624,,0.6004,19.1631,,0.6004,25.9004,,0.6004,52.8414,,0.6004,218.2205,,
0.7004,24.0187,,0.7004,88.3649,,0.7004,14.5885,,0.7004,33.0166,,0.7004,45.5630,,0.7004,1.1853,,0.7004,114.4208,,0.7004,153.5107,,0.7004,13.3894,,0.7004,37.9890,,0.7004,14.9247,,0.7004,1067.5850,,0.7004,16.2801,,0.7004,997.0660,,0.7004,40.3447,,0.7004,79.0848,,0.7004,16.5121,,0.7004,22.4680,,0.7004,40.8648,,0.7004,36.7533,,0.7004,29.4259,,0.7004,105.2220,,0.7004,5.9002,,0.7004,35.1974,,0.7004,32.7579,,0.7004,267.3603,,
0.8005,39.0371,,0.8005,70.0419,,0.8005,17.3676,,0.8005,26.9901,,0.8005,14.8358,,0.8005,1.4254,,0.8005,91.7587,,0.8005,147.1329,,0.8005,15.2299,,0.8005,98.1154,,0.8005,20.6465,,0.8005,949.1758,,0.8005,19.2461,,0.8005,915.1449,,0.8005,74.7414,,0.8005,32.8743,,0.8005,42.7116,,0.8005,82.2678,,0.8005,35.9479,,0.8005,117.4284,,0.8005,46.2350,,0.8005,95.1610,,0.8005,19.8710,,0.8005,49.6565,,0.8005,24.7634,,0.8005,191.6718,,
0.9005,15.1360,,0.9005,20.1206,,0.9005,12.7749,,0.9005,13.1081,,0.9005,55.0851,,0.9005,2.0643,,0.9005,44.4466,,0.9005,100.3233,,0.9005,32.8055,,0.9005,127.0721,,0.9005,4.4471,,0.9005,452.0179,,0.9005,5.2802,,0.9005,423.0291,,0.9005,94.2900,,0.9005,33.8243,,0.9005,37.6891,,0.9005,73.8543,,0.9005,11.8964,,0.9005,44.8309,,0.9005,86.4050,,0.9005,56.1515,,0.9005,33.5144,,0.9005,53.1094,,0.9005,30.1253,,0.9005,169.8587,,
