Spectrum Export
Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,Purple ROI - X,,,Purple ROI - Y,,,Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,
Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (mm),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (mm),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,
Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,
0.2001,133.7899,,0.2001,77.2153,,0.2001,27.8908,,0.2001,46.4131,,0.2001,19.4406,,0.2001,1001.8130,,0.2001,69.4173,,0.2001,132.1199,,0.2001,26.3114,,0.2001,210.1303,,0.2001,15.2823,,0.2001,0.0641,,0.2001,15.2823,,0.2001,0.0641,,0.2001,7.8203,,0.2001,106.3175,,0.2001,11.1156,,0.2001,31.6105,,0.2001,18.5692,,0.2001,111.4406,,0.2001,45.5436,,0.2001,125.5733,,0.2001,8.2565,,0.2001,34.0336,,0.2001,5.3407,,0.2001,132.9746,,
0.3002,77.3425,,0.3002,41.5899,,0.3002,42.2044,,0.3002,34.4130,,0.3002,42.2574,,0.3002,470.1383,,0.3002,36.7952,,0.3002,137.2707,,0.3002,7.8311,,0.3002,201.8589,,0.3002,33.7027,,0.3002,1.2810,,0.3002,33.7027,,0.3002,1.2810,,0.3002,23.6954,,0.3002,68.9625,,0.3002,31.2670,,0.3002,71.3095,,0.3002,29.9109,,0.3002,162.5588,,0.3002,57.7968,,0.3002,70.5705,,0.3002,37.2027,,0.3002,44.4983,,0.3002,39.7628,,0.3002,167.7075,,
0.4002,115.2495,,0.4002,64.1646,,0.4002,41.3425,,0.4002,38.8566,,0.4002,36.6462,,0.4002,426.7044,,0.4002,39.4774,,0.4002,163.4793,,0.4002,13.1594,,0.4002,31.0590,,0.4002,44.9512,,0.4002,1.6935,,0.4002,44.9512,,0.4002,1.6935,,0.4002,37.2115,,0.4002,60.6677,,0.4002,35.7488,,0.4002,29.8936,,0.4002,45.3964,,0.4002,163.4097,,0.4002,87.4148,,0.4002,66.0151,,0.4002,46.7586,,0.4002,41.9926,,0.4002,31.7816,,0.4002,163.3497,,
0.5003,102.4249,,0.5003,137.0895,,0.5003,46.3252,,0.5003,59.2253,,0.5003,29.1006,,0.5003,256.4267,,0.5003,14.0886,,0.5003,238.6849,,0.5003,52.1004,,0.5003,31.3989,,0.5003,25.1957,,0.5003,0.9903,,0.5003,25.1957,,0.5003,0.9903,,0.5003,48.2332,,0.5003,62.0721,,0.5003,44.6807,,0.5003,21.2255,,0.5003,43.3743,,0.5003,123.7629,,0.5003,34.1785,,0.5003,47.2880,,0.5003,43.3793,,0.5003,42.2280,,0.5003,60.5980,,0.5003,307.1256,,
0.6003,72.0671,,0.6003,129.4958,,0.6003,29.8350,,0.6003,35.1839,,0.6003,41.2006,,0.6003,1040.7340,,0.6003,38.2130,,0.6003,222.4468,,0.6003,52.1458,,0.6003,85.6559,,0.6003,20.3060,,0.6003,1.1486,,0.6003,20.3060,,0.6003,1.1486,,0.6003,28.8637,,0.6003,91.3988,,0.6003,47.0679,,0.6003,43.1905,,0.6003,34.6194,,0.6003,114.2148,,0.6003,23.1013,,0.6003,75.1385,,0.6003,56.9686,,0.6003,22.3218,,0.6003,101.1169,,0.6003,206.0385,,
0.7004,82.3712,,0.7004,44.6075,,0.7004,36.8297,,0.7004,7.2361,,0.7004,37.9860,,0.7004,2055.2380,,0.7004,25.1131,,0.7004,60.4119,,0.7004,42.9416,,0.7004,22.0003,,0.7004,9.4723,,0.7004,1.3963,,0.7004,9.4723,,0.7004,1.3963,,0.7004,26.4492,,0.7004,123.1050,,0.7004,44.4013,,0.7004,49.6872,,0.7004,76.4214,,0.7004,168.1687,,0.7004,74.9193,,0.7004,55.4319,,0.7004,55.0353,,0.7004,8.9240,,0.7004,93.9613,,0.7004,115.3474,,
0.8004,31.0236,,0.8004,44.8034,,0.8004,46.7656,,0.8004,41.1273,,0.8004,44.7260,,0.8004,1971.4380,,0.8004,25.1180,,0.8004,349.6444,,0.8004,67.6836,,0.8004,38.9378,,0.8004,31.8116,,0.8004,2.0767,,0.8004,31.8116,,0.8004,2.0767,,0.8004,48.7890,,0.8004,115.3026,,0.8004,41.0450,,0.8004,22.7428,,0.8004,79.2563,,0.8004,74.2699,,0.8004,52.8228,,0.8004,164.8405,,0.8004,65.9689,,0.8004,14.8791,,0.8004,78.2128,,0.8004,134.6711,,
0.9005,67.3300,,0.9005,99.1107,,0.9005,29.6253,,0.9005,69.8702,,0.9005,46.4823,,0.9005,928.1652,,0.9005,77.3226,,0.9005,480.9474,,0.9005,45.1864,,0.9005,89.1628,,0.9005,39.5365,,0.9005,1.6348,,0.9005,39.5365,,0.9005,1.6348,,0.9005,50.0008,,0.9005,52.9844,,0.9005,23.0687,,0.9005,44.3284,,0.9005,56.9342,,0.9005,191.8673,,0.9005,17.6808,,0.9005,170.6196,,0.9005,61.6839,,0.9005,33.0589,,0.9005,56.3099,,0.9005,123.5302,,
