Spectrum Export
Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,Purple ROI - X,,,Purple ROI - Y,,,Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,
Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,
Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,
0.2001,89.6692,,0.2001,422.0412,,0.2001,12.0153,,0.2001,27.9930,,0.2001,8.1040,,0.2001,134.7255,,0.2001,131.7120,,0.2001,87.8234,,0.2001,18.3404,,0.2001,458.8246,,0.2001,20.7876,,0.2001,136.5894,,0.2001,20.7876,,0.2001,136.5894,,0.2001,66.5126,,0.2001,101.5226,,0.2001,36.3383,,0.2001,96.3935,,0.2001,16.8466,,0.2001,710.0484,,0.2001,25.4256,,0.2001,59.6872,,0.2001,20.1065,,0.2001,41.5528,,0.2001,46.9795,,0.2001,159.2399,,
0.3002,20.6251,,0.3002,146.1861,,0.3002,19.8412,,0.3002,24.8214,,0.3002,27.1152,,0.3002,166.0612,,0.3002,160.9545,,0.3002,44.6680,,0.3002,21.4013,,0.3002,114.6743,,0.3002,13.4810,,0.3002,241.7755,,0.3002,13.4810,,0.3002,241.7755,,0.3002,34.2081,,0.3002,8.6313,,0.3002,17.2248,,0.3002,91.3837,,0.3002,30.8336,,0.3002,777.7194,,0.3002,76.4505,,0.3002,25.3865,,0.3002,6.0795,,0.3002,22.0982,,0.3002,12.7776,,0.3002,130.8033,,
0.4002,36.6060,,0.4002,103.2778,,0.4002,17.0677,,0.4002,17.2906,,0.4002,35.2157,,0.4002,74.6038,,0.4002,114.7690,,0.4002,19.6423,,0.4002,36.3109,,0.4002,254.8785,,0.4002,18.7835,,0.4002,236.5181,,0.4002,18.7835,,0.4002,236.5181,,0.4002,53.1998,,0.4002,33.8483,,0.4002,16.8325,,0.4002,62.8258,,0.4002,29.4609,,0.4002,733.2837,,0.4002,121.8844,,0.4002,28.2380,,0.4002,8.4230,,0.4002,18.3975,,0.4002,14.7355,,0.4002,212.7848,,
0.5003,47.8138,,0.5003,295.5850,,0.5003,7.8654,,0.5003,25.3028,,0.5003,20.1584,,0.5003,206.0051,,0.5003,26.9703,,0.5003,68.2111,,0.5003,14.9694,,0.5003,567.4289,,0.5003,17.2362,,0.5003,298.3604,,0.5003,17.2362,,0.5003,298.3604,,0.5003,47.5121,,0.5003,87.4988,,0.5003,18.7333,,0.5003,41.6907,,0.5003,25.9862,,0.5003,308.6543,,0.5003,77.7721,,0.5003,59.4491,,0.5003,17.2058,,0.5003,16.8523,,0.5003,36.5693,,0.5003,200.7388,,
0.6004,71.6592,,0.6004,317.2222,,0.6004,2.8665,,0.6004,43.5467,,0.6004,32.0777,,0.6004,249.4013,,0.6004,9.3047,,0.6004,124.8263,,0.6004,6.7362,,0.6004,652.5830,,0.6004,6.8428,,0.6004,338.0016,,0.6004,6.8428,,0.6004,338.0016,,0.6004,24.3691,,0.6004,124.6292,,0.6004,28.3994,,0.6004,24.0745,,0.6004,34.1387,,0.6004,144.3149,,0.6004,37.3310,,0.6004,74.7887,,0.6004,14.8289,,0.6004,35.4531,,0.6004,29.3313,,0.6004,89.4054,,
0.7004,38.4814,,0.7004,235.2110,,0.7004,19.6912,,0.7004,86.2105,,0.7004,15.2533,,0.7004,339.4863,,0.7004,44.2658,,0.7004,47.6210,,0.7004,10.5631,,0.7004,366.8456,,0.7004,27.1244,,0.7004,451.6687,,0.7004,27.1244,,0.7004,451.6687,,0.7004,25.9414,,0.7004,33.2610,,0.7004,32.1374,,0.7004,19.5131,,0.7004,21.0888,,0.7004,475.2985,,0.7004,25.2816,,0.7004,68.9197,,0.7004,10.5710,,0.7004,51.8074,,0.7004,17.5137,,0.7004,87.2091,,
0.8005,12.3940,,0.8005,228.0444,,0.8005,29.2589,,0.8005,68.3886,,0.8005,13.7469,,0.8005,329.8222,,0.8005,22.6525,,0.8005,92.2582,,0.8005,20.9062,,0.8005,443.0944,,0.8005,44.6453,,0.8005,502.7767,,0.8005,44.6453,,0.8005,502.7767,,0.8005,42.5703,,0.8005,50.0426,,0.8005,31.4289,,0.8005,45.8490,,0.8005,9.1823,,0.8005,820.5657,,0.8005,18.9479,,0.8005,33.3951,,0.8005,11.6463,,0.8005,31.3218,,0.8005,22.0322,,0.8005,130.9984,,
0.9005,6.7987,,0.9005,167.7703,,0.9005,22.7079,,0.9005,26.7634,,0.9005,18.3982,,0.9005,153.2329,,0.9005,41.5255,,0.9005,64.7376,,0.9005,34.0952,,0.9005,623.9354,,0.9005,48.4924,,0.9005,215.4124,,0.9005,48.4924,,0.9005,215.4124,,0.9005,20.6920,,0.9005,10.8470,,0.9005,16.9545,,0.9005,83.1227,,0.9005,34.8521,,0.9005,750.1797,,0.9005,28.8247,,0.9005,71.6103,,0.9005,12.5343,,0.9005,3.5827,,0.9005,26.9003,,0.9005,306.2302,,
