Red ROI - X,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Yellow ROI - X,,,Pink ROI - X,,,Pink ROI - Y,,,Purple ROI - X,,,Purple ROI - Y,,,Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,
Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,
Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,
141.6840,52.6633,,141.6840,19.7451,,141.6840,15.4768,,141.6840,11.2459,,141.6840,451.2172,,141.6840,68.8841,,141.6840,3.8283,,141.6840,1.4365,,141.6840,1124.1070,,141.6840,6.2046,,141.6840,1124.9060,,141.6840,22.8007,,141.6840,62.3675,,141.6840,18.4589,,141.6840,36.3526,,141.6840,25.1467,,141.6840,230.2799,,141.6840,37.2712,,141.6840,59.7734,,141.6840,23.4480,,141.6840,12.4147,,141.6840,53.6315,,141.6840,189.6055,,
141.7840,117.5567,,141.7840,7.7689,,141.7840,25.0582,,141.7840,19.1329,,141.7840,508.2691,,141.7840,33.4786,,141.7840,15.7740,,141.7840,10.8152,,141.7840,787.3335,,141.7840,11.0795,,141.7840,801.5147,,141.7840,42.7676,,141.7840,28.9218,,141.7840,24.1293,,141.7840,47.3421,,141.7840,32.4258,,141.7840,197.4647,,141.7840,34.2737,,141.7840,93.3361,,141.7840,27.4104,,141.7840,35.3411,,141.7840,46.3182,,141.7840,85.7108,,
141.8841,162.2906,,141.8841,11.9444,,141.8841,51.0692,,141.8841,41.4598,,141.8841,116.3848,,141.8841,125.9677,,141.8841,12.4080,,141.8841,39.8367,,141.8841,1277.5140,,141.8841,42.4097,,141.8841,1273.5010,,141.8841,44.0945,,141.8841,36.2298,,141.8841,22.1600,,141.8841,36.1166,,141.8841,28.3390,,141.8841,190.0155,,141.8841,20.1251,,141.8841,136.0974,,141.8841,8.7383,,141.8841,38.5601,,141.8841,25.1606,,141.8841,266.9188,,
141.9841,162.7260,,141.9841,13.1037,,141.9841,67.9246,,141.9841,47.5539,,141.9841,203.4939,,141.9841,159.9971,,141.9841,16.2343,,141.9841,38.5444,,141.9841,1141.1970,,141.9841,56.6238,,141.9841,1138.6760,,141.9841,36.1541,,141.9841,103.2101,,141.9841,17.1663,,141.9841,52.3020,,141.9841,20.6800,,141.9841,117.1634,,141.9841,32.5276,,141.9841,100.3573,,141.9841,11.9686,,141.9841,43.6124,,141.9841,37.6371,,141.9841,222.0930,,
142.0842,11.2493,,142.0842,5.8732,,142.0842,43.2087,,142.0842,36.1334,,142.0842,172.2490,,142.0842,105.9533,,142.0842,15.7051,,142.0842,21.5686,,142.0842,508.9403,,142.0842,31.3362,,142.0842,496.0091,,142.0842,30.2624,,142.0842,89.7376,,142.0842,11.6560,,142.0842,44.0584,,142.0842,14.8494,,142.0842,267.3036,,142.0842,31.2228,,142.0842,37.5287,,142.0842,10.3569,,142.0842,32.5646,,142.0842,64.2091,,142.0842,124.7028,,
142.1843,163.2026,,142.1843,8.5590,,142.1843,38.9111,,142.1843,29.6926,,142.1843,310.5872,,142.1843,49.5467,,142.1843,23.0753,,142.1843,31.9424,,142.1843,619.4708,,142.1843,44.4852,,142.1843,622.9521,,142.1843,65.7082,,142.1843,51.4314,,142.1843,7.5534,,142.1843,36.2100,,142.1843,15.2247,,142.1843,350.5664,,142.1843,73.7627,,142.1843,23.2203,,142.1843,3.6997,,142.1843,8.0750,,142.1843,72.1929,,142.1843,38.8114,,
142.2843,114.4420,,142.2843,12.0598,,142.2843,27.7617,,142.2843,40.2218,,142.2843,483.9019,,142.2843,111.4456,,142.2843,21.6160,,142.2843,31.4495,,142.2843,352.6741,,142.2843,34.9342,,142.2843,356.1966,,142.2843,40.8622,,142.2843,47.3587,,142.2843,18.3457,,142.2843,57.9177,,142.2843,15.1027,,142.2843,60.1120,,142.2843,80.6101,,142.2843,65.5662,,142.2843,23.8780,,142.2843,26.9156,,142.2843,45.4146,,142.2843,240.9945,,
142.3844,44.6170,,142.3844,9.4058,,142.3844,44.1890,,142.3844,55.3055,,142.3844,401.1476,,142.3844,139.9343,,142.3844,17.2791,,142.3844,17.5723,,142.3844,979.3976,,142.3844,19.4507,,142.3844,980.8608,,142.3844,24.8530,,142.3844,21.5867,,142.3844,13.7941,,142.3844,15.8321,,142.3844,19.7219,,142.3844,220.0791,,142.3844,47.7850,,142.3844,71.4870,,142.3844,20.8469,,142.3844,18.5266,,142.3844,40.4857,,142.3844,370.5444,,
142.4844,97.7074,,142.4844,4.9012,,142.4844,64.1306,,142.4844,45.8455,,142.4844,417.4406,,142.4844,64.9339,,142.4844,14.0858,,142.4844,2.9455,,142.4844,1162.2930,,142.4844,8.5813,,142.4844,1175.7050,,142.4844,20.0471,,142.4844,65.2908,,142.4844,9.4012,,142.4844,15.2407,,142.4844,19.6234,,142.4844,242.5947,,142.4844,40.6106,,142.4844,92.3759,,142.4844,16.5339,,142.4844,15.1529,,142.4844,50.8893,,142.4844,464.7915,,
142.5845,135.5254,,142.5845,6.1147,,142.5845,59.7626,,142.5845,20.5591,,142.5845,507.9451,,142.5845,69.7008,,142.5845,15.5060,,142.5845,9.9257,,142.5845,697.3124,,142.5845,15.2673,,142.5845,703.9835,,142.5845,20.7282,,142.5845,27.7170,,142.5845,23.3671,,142.5845,26.0589,,142.5845,11.0681,,142.5845,255.0751,,142.5845,21.0194,,142.5845,133.8801,,142.5845,9.0196,,142.5845,23.6856,,142.5845,20.6035,,142.5845,408.7813,,
142.6846,121.1481,,142.6846,8.2659,,142.6846,6.3583,,142.6846,25.8788,,142.6846,415.9104,,142.6846,125.3063,,142.6846,14.2168,,142.6846,27.4729,,142.6846,629.3356,,142.6846,34.3895,,142.6846,637.5595,,142.6846,8.7409,,142.6846,55.3122,,142.6846,13.8211,,142.6846,9.7586,,142.6846,9.3126,,142.6846,82.5412,,142.6846,26.6569,,142.6846,59.2099,,142.6846,8.9818,,142.6846,19.9391,,142.6846,12.5311,,142.6846,208.8115,,
142.7846,39.6130,,142.7846,12.3097,,142.7846,28.5689,,142.7846,27.9447,,142.7846,107.8103,,142.7846,46.0239,,142.7846,16.4158,,142.7846,31.1599,,142.7846,1239.2310,,142.7846,45.8226,,142.7846,1240.3230,,142.7846,37.0889,,142.7846,103.2772,,142.7846,1.9473,,142.7846,25.1752,,142.7846,12.2930,,142.7846,142.8350,,142.7846,18.6472,,142.7846,33.5654,,142.7846,14.9021,,142.7846,33.2592,,142.7846,24.3200,,142.7846,318.7364,,
142.8847,33.0022,,142.8847,7.9866,,142.8847,15.9645,,142.8847,12.5485,,142.8847,163.7103,,142.8847,80.3014,,142.8847,20.4912,,142.8847,27.5551,,142.8847,411.4718,,142.8847,38.8080,,142.8847,411.7982,,142.8847,39.1992,,142.8847,108.7032,,142.8847,6.1151,,142.8847,14.3747,,142.8847,14.4173,,142.8847,135.6960,,142.8847,28.2866,,142.8847,74.4654,,142.8847,18.1488,,142.8847,31.1253,,142.8847,28.5591,,142.8847,421.7204,,
142.9847,38.4050,,142.9847,2.7794,,142.9847,14.7530,,142.9847,25.5653,,142.9847,304.5029,,142.9847,135.6669,,142.9847,18.9279,,142.9847,12.1231,,142.9847,649.3535,,142.9847,12.4084,,142.9847,651.9423,,142.9847,72.7053,,142.9847,135.9899,,142.9847,14.2359,,142.9847,22.2532,,142.9847,24.5349,,142.9847,94.7090,,142.9847,24.6141,,142.9847,101.5732,,142.9847,30.0790,,142.9847,27.5204,,142.9847,25.3035,,142.9847,294.6307,,
143.0848,31.3201,,143.0848,16.7525,,143.0848,42.2213,,143.0848,10.2387,,143.0848,472.9213,,143.0848,141.2758,,143.0848,26.1992,,143.0848,1.1746,,143.0848,383.2555,,143.0848,14.3629,,143.0848,379.8105,,143.0848,96.2575,,143.0848,128.2171,,143.0848,24.1312,,143.0848,38.1373,,143.0848,30.5301,,143.0848,284.7462,,143.0848,17.1347,,143.0848,118.8931,,143.0848,22.9644,,143.0848,38.6970,,143.0848,23.2849,,143.0848,267.6577,,
143.1848,16.8464,,143.1848,21.2586,,143.1848,74.1472,,143.1848,18.5503,,143.1848,219.9498,,143.1848,135.2502,,143.1848,34.3351,,143.1848,2.4100,,143.1848,108.6625,,143.1848,14.3507,,143.1848,104.3359,,143.1848,69.0854,,143.1848,102.5308,,143.1848,17.7619,,143.1848,51.9929,,143.1848,26.8000,,143.1848,395.5593,,143.1848,17.5379,,143.1848,191.2208,,143.1848,11.0245,,143.1848,32.8384,,143.1848,17.2006,,143.1848,145.8932,,
143.2849,63.7763,,143.2849,11.1519,,143.2849,84.1906,,143.2849,18.4154,,143.2849,403.5052,,143.2849,86.2903,,143.2849,22.0373,,143.2849,2.3015,,143.2849,705.8000,,143.2849,2.2735,,143.2849,700.9681,,143.2849,34.7483,,143.2849,93.7501,,143.2849,19.4515,,143.2849,43.2189,,143.2849,19.0117,,143.2849,287.8024,,143.2849,55.3664,,143.2849,149.2804,,143.2849,10.9921,,143.2849,28.8671,,143.2849,33.0178,,143.2849,152.5507,,
143.3850,119.7687,,143.3850,11.4893,,143.3850,102.2131,,143.3850,17.5102,,143.3850,399.5820,,143.3850,21.0413,,143.3850,7.2557,,143.3850,15.0679,,143.3850,548.3467,,143.3850,23.0938,,143.3850,553.0781,,143.3850,23.9577,,143.3850,59.9438,,143.3850,21.4156,,143.3850,65.8481,,143.3850,17.1193,,143.3850,38.2290,,143.3850,43.4814,,143.3850,63.8480,,143.3850,13.1564,,143.3850,50.7921,,143.3850,38.1125,,143.3850,224.5364,,
143.4850,69.6440,,143.4850,19.2318,,143.4850,31.4234,,143.4850,49.3078,,143.4850,99.3392,,143.4850,57.4134,,143.4850,15.0954,,143.4850,22.9253,,143.4850,857.1569,,143.4850,39.7496,,143.4850,861.3401,,143.4850,73.7713,,143.4850,13.3219,,143.4850,13.8201,,143.4850,49.8479,,143.4850,22.7431,,143.4850,184.4208,,143.4850,29.8086,,143.4850,58.3362,,143.4850,13.1981,,143.4850,8.2239,,143.4850,22.5375,,143.4850,333.7961,,
143.5851,86.1281,,143.5851,16.2542,,143.5851,64.4116,,143.5851,41.8563,,143.5851,30.8270,,143.5851,93.9692,,143.5851,17.3252,,143.5851,13.0711,,143.5851,783.0695,,143.5851,30.7250,,143.5851,787.7704,,143.5851,78.3165,,143.5851,15.0497,,143.5851,14.3758,,143.5851,57.5534,,143.5851,44.4812,,143.5851,222.1943,,143.5851,47.0078,,143.5851,64.6299,,143.5851,11.2474,,143.5851,51.8596,,143.5851,26.0897,,143.5851,176.6752,,
143.6851,113.8783,,143.6851,1.7828,,143.6851,54.1593,,143.6851,42.5009,,143.6851,124.7592,,143.6851,70.1400,,143.6851,9.3643,,143.6851,24.3789,,143.6851,97.9037,,143.6851,32.0758,,143.6851,101.0290,,143.6851,35.7173,,143.6851,53.5602,,143.6851,11.4052,,143.6851,1.6104,,143.6851,50.0942,,143.6851,167.1036,,143.6851,25.9820,,143.6851,70.6102,,143.6851,12.8692,,143.6851,23.8678,,143.6851,14.2037,,143.6851,103.3520,,
143.7852,80.7325,,143.7852,6.2451,,143.7852,32.0926,,143.7852,42.0819,,143.7852,159.5838,,143.7852,110.8783,,143.7852,33.2629,,143.7852,21.7798,,143.7852,684.8361,,143.7852,33.0901,,143.7852,683.9433,,143.7852,19.0108,,143.7852,36.7602,,143.7852,12.8262,,143.7852,40.3212,,143.7852,46.5933,,143.7852,135.9849,,143.7852,16.2164,,143.7852,32.6999,,143.7852,14.0171,,143.7852,18.9359,,143.7852,25.7413,,143.7852,98.5681,,
143.8853,87.8227,,143.8853,11.7893,,143.8853,15.3919,,143.8853,56.3292,,143.8853,265.5332,,143.8853,91.6152,,143.8853,38.8862,,143.8853,28.9005,,143.8853,854.8854,,143.8853,40.0677,,143.8853,858.7878,,143.8853,40.4279,,143.8853,93.2848,,143.8853,14.2961,,143.8853,39.4490,,143.8853,34.1107,,143.8853,437.9104,,143.8853,39.8469,,143.8853,72.4275,,143.8853,8.6624,,143.8853,29.8837,,143.8853,35.5392,,143.8853,249.0885,,
143.9853,58.9487,,143.9853,11.3804,,143.9853,50.1966,,143.9853,36.4912,,143.9853,661.4909,,143.9853,11.5440,,143.9853,33.0320,,143.9853,40.2885,,143.9853,1026.4960,,143.9853,41.0562,,143.9853,1030.5990,,143.9853,100.6138,,143.9853,90.6291,,143.9853,8.2815,,143.9853,30.1788,,143.9853,13.3784,,143.9853,574.4671,,143.9853,55.0306,,143.9853,84.5795,,143.9853,7.7707,,143.9853,31.1498,,143.9853,29.3294,,143.9853,167.1749,,
144.0854,30.6459,,144.0854,12.9203,,144.0854,49.0004,,144.0854,12.0716,,144.0854,565.5099,,144.0854,38.7092,,144.0854,3.7858,,144.0854,47.2453,,144.0854,930.7646,,144.0854,42.6588,,144.0854,939.9379,,144.0854,79.0056,,144.0854,76.0409,,144.0854,7.9231,,144.0854,12.0316,,144.0854,9.3526,,144.0854,381.2359,,144.0854,34.7552,,144.0854,104.8770,,144.0854,5.8105,,144.0854,5.6870,,144.0854,24.0438,,144.0854,32.5007,,
144.1854,143.6648,,144.1854,21.6502,,144.1854,48.6738,,144.1854,14.0231,,144.1854,435.1389,,144.1854,46.2536,,144.1854,20.5524,,144.1854,40.1881,,144.1854,1083.4480,,144.1854,43.3344,,144.1854,1076.1350,,144.1854,37.5001,,144.1854,81.8909,,144.1854,7.7345,,144.1854,35.9951,,144.1854,6.6138,,144.1854,308.8405,,144.1854,20.9192,,144.1854,102.1885,,144.1854,9.8172,,144.1854,34.8561,,144.1854,25.9189,,144.1854,80.6201,,
144.2855,191.6183,,144.2855,16.6151,,144.2855,53.3315,,144.2855,7.7340,,144.2855,170.8929,,144.2855,87.2189,,144.2855,16.8024,,144.2855,18.1019,,144.2855,699.5579,,144.2855,25.2622,,144.2855,702.2600,,144.2855,45.6890,,144.2855,49.5240,,144.2855,17.9908,,144.2855,21.7056,,144.2855,18.5590,,144.2855,274.3233,,144.2855,15.0682,,144.2855,89.3713,,144.2855,11.9972,,144.2855,21.7769,,144.2855,26.9215,,144.2855,222.5270,,
144.3856,167.5172,,144.3856,3.0004,,144.3856,40.0513,,144.3856,1.9586,,144.3856,203.9392,,144.3856,130.7823,,144.3856,23.0886,,144.3856,11.9433,,144.3856,1397.3380,,144.3856,23.4896,,144.3856,1391.7180,,144.3856,41.7254,,144.3856,40.6435,,144.3856,7.3734,,144.3856,6.2281,,144.3856,18.7216,,144.3856,307.0812,,144.3856,59.8007,,144.3856,117.9232,,144.3856,6.3328,,144.3856,30.2109,,144.3856,33.4932,,144.3856,171.3438,,
144.4856,59.2070,,144.4856,15.1272,,144.4856,46.7760,,144.4856,13.1746,,144.4856,240.3291,,144.4856,79.9262,,144.4856,14.9643,,144.4856,15.4722,,144.4856,1438.5360,,144.4856,36.1056,,144.4856,1440.7690,,144.4856,52.7799,,144.4856,60.6246,,144.4856,5.8717,,144.4856,17.4908,,144.4856,17.0202,,144.4856,168.3150,,144.4856,55.2422,,144.4856,48.5374,,144.4856,6.7208,,144.4856,40.2946,,144.4856,42.2305,,144.4856,175.2841,,
144.5857,61.9199,,144.5857,9.4440,,144.5857,30.4237,,144.5857,9.8854,,144.5857,197.7758,,144.5857,66.3783,,144.5857,11.2653,,144.5857,23.9058,,144.5857,927.9183,,144.5857,39.8936,,144.5857,932.5580,,144.5857,79.6433,,144.5857,69.0247,,144.5857,9.3547,,144.5857,47.2760,,144.5857,19.7909,,144.5857,178.1404,,144.5857,9.2536,,144.5857,49.9614,,144.5857,16.7085,,144.5857,12.9657,,144.5857,30.0594,,144.5857,186.3778,,
144.6857,28.4246,,144.6857,2.5762,,144.6857,26.0872,,144.6857,22.4563,,144.6857,422.7572,,144.6857,139.8230,,144.6857,8.9790,,144.6857,28.5821,,144.6857,519.6414,,144.6857,36.4026,,144.6857,518.0104,,144.6857,43.3333,,144.6857,63.1525,,144.6857,9.8793,,144.6857,34.6784,,144.6857,11.4809,,144.6857,206.3754,,144.6857,50.9784,,144.6857,57.6567,,144.6857,20.8256,,144.6857,25.2069,,144.6857,30.0531,,144.6857,164.5998,,
144.7858,49.1170,,144.7858,10.4289,,144.7858,37.4913,,144.7858,8.0286,,144.7858,480.0971,,144.7858,214.2548,,144.7858,9.7489,,144.7858,25.6279,,144.7858,931.3221,,144.7858,27.6482,,144.7858,932.6522,,144.7858,36.7008,,144.7858,88.7847,,144.7858,9.5368,,144.7858,19.3866,,144.7858,17.8557,,144.7858,99.4499,,144.7858,40.2401,,144.7858,88.6116,,144.7858,15.0462,,144.7858,20.6576,,144.7858,13.5892,,144.7858,209.7010,,
144.8859,130.5234,,144.8859,22.0230,,144.8859,25.6756,,144.8859,17.2485,,144.8859,176.7182,,144.8859,187.5800,,144.8859,15.0341,,144.8859,16.6269,,144.8859,1000.0420,,144.8859,13.3619,,144.8859,997.8474,,144.8859,37.8507,,144.8859,15.4513,,144.8859,5.9055,,144.8859,47.2842,,144.8859,18.8908,,144.8859,203.1072,,144.8859,29.7729,,144.8859,112.1576,,144.8859,9.6210,,144.8859,34.1869,,144.8859,50.4721,,144.8859,213.8909,,
144.9859,174.0728,,144.9859,19.1078,,144.9859,28.8596,,144.9859,30.3959,,144.9859,197.6513,,144.9859,143.3572,,144.9859,12.9833,,144.9859,30.8720,,144.9859,1108.3790,,144.9859,40.1893,,144.9859,1109.5020,,144.9859,30.5476,,144.9859,57.9240,,144.9859,1.1938,,144.9859,29.9428,,144.9859,41.3421,,144.9859,230.1793,,144.9859,23.9917,,144.9859,81.0522,,144.9859,5.0592,,144.9859,47.4306,,144.9859,35.9553,,144.9859,131.9939,,
145.0860,134.9592,,145.0860,10.3208,,145.0860,31.3228,,145.0860,21.4042,,145.0860,362.1561,,145.0860,93.1721,,145.0860,3.2176,,145.0860,36.7504,,145.0860,883.5707,,145.0860,42.0415,,145.0860,886.4760,,145.0860,74.0192,,145.0860,48.6949,,145.0860,5.5246,,145.0860,83.5351,,145.0860,53.8773,,145.0860,91.0707,,145.0860,26.0662,,145.0860,64.3033,,145.0860,6.2755,,145.0860,60.4479,,145.0860,20.8235,,145.0860,117.1202,,
145.1860,145.0629,,145.1860,4.7360,,145.1860,54.6580,,145.1860,20.9576,,145.1860,435.3975,,145.1860,148.7186,,145.1860,12.4448,,145.1860,35.6108,,145.1860,654.4361,,145.1860,39.9010,,145.1860,667.7176,,145.1860,52.5169,,145.1860,74.0212,,145.1860,8.2232,,145.1860,94.4248,,145.1860,43.6884,,145.1860,313.4348,,145.1860,16.7106,,145.1860,123.8427,,145.1860,9.5408,,145.1860,55.1831,,145.1860,38.3602,,145.1860,202.1237,,
145.2861,161.8771,,145.2861,17.3884,,145.2861,63.1613,,145.2861,44.4540,,145.2861,318.5432,,145.2861,64.3103,,145.2861,25.1942,,145.2861,17.4216,,145.2861,567.0366,,145.2861,17.6228,,145.2861,562.3121,,145.2861,10.5562,,145.2861,48.6572,,145.2861,16.9724,,145.2861,27.1291,,145.2861,25.5669,,145.2861,411.4743,,145.2861,65.8732,,145.2861,176.1935,,145.2861,17.4291,,145.2861,19.6883,,145.2861,39.4839,,145.2861,214.2702,,
145.3862,108.6330,,145.3862,16.3998,,145.3862,5.2731,,145.3862,54.5506,,145.3862,21.5612,,145.3862,68.3192,,145.3862,40.5731,,145.3862,3.2323,,145.3862,736.6152,,145.3862,6.1874,,145.3862,725.6049,,145.3862,19.2420,,145.3862,55.8115,,145.3862,11.2428,,145.3862,24.2921,,145.3862,22.3829,,145.3862,291.4832,,145.3862,52.6339,,145.3862,141.7188,,145.3862,21.9354,,145.3862,5.7210,,145.3862,37.2421,,145.3862,176.3387,,
145.4862,71.8061,,145.4862,18.1512,,145.4862,40.9070,,145.4862,31.5944,,145.4862,293.4872,,145.4862,83.6821,,145.4862,34.1410,,145.4862,12.9927,,145.4862,1164.3760,,145.4862,11.9847,,145.4862,1168.7800,,145.4862,2.9805,,145.4862,56.4015,,145.4862,15.8814,,145.4862,40.7445,,145.4862,31.6207,,145.4862,102.2526,,145.4862,36.2010,,145.4862,41.9729,,145.4862,3.2431,,145.4862,22.0348,,145.4862,31.0882,,145.4862,141.7803,,
145.5863,40.7053,,145.5863,23.1417,,145.5863,43.0211,,145.5863,35.0306,,145.5863,514.5405,,145.5863,106.7928,,145.5863,17.6011,,145.5863,13.2826,,145.5863,1012.2790,,145.5863,30.2068,,145.5863,1008.1560,,145.5863,29.0147,,145.5863,69.2663,,145.5863,16.2230,,145.5863,34.6244,,145.5863,24.9705,,145.5863,319.7454,,145.5863,17.1448,,145.5863,58.5812,,145.5863,12.1375,,145.5863,6.6190,,145.5863,16.4229,,145.5863,87.1392,,
145.6863,101.8019,,145.6863,17.1597,,145.6863,23.1746,,145.6863,24.8570,,145.6863,409.2970,,145.6863,79.8374,,145.6863,9.9035,,145.6863,32.9816,,145.6863,338.1545,,145.6863,37.5748,,145.6863,346.2452,,145.6863,68.0853,,145.6863,115.6402,,145.6863,10.5986,,145.6863,44.9074,,145.6863,11.0643,,145.6863,398.8333,,145.6863,38.0814,,145.6863,59.1741,,145.6863,14.0857,,145.6863,48.6496,,145.6863,22.2339,,145.6863,150.2093,,
145.7864,109.3577,,145.7864,13.8777,,145.7864,15.0027,,145.7864,16.7343,,145.7864,372.3669,,145.7864,62.0393,,145.7864,20.4339,,145.7864,24.6736,,145.7864,450.6361,,145.7864,17.1042,,145.7864,437.2615,,145.7864,68.6988,,145.7864,123.2942,,145.7864,15.2990,,145.7864,47.1423,,145.7864,13.8782,,145.7864,69.6280,,145.7864,27.3924,,145.7864,50.0878,,145.7864,19.9000,,145.7864,63.4899,,145.7864,28.1079,,145.7864,191.7004,,
145.8864,106.1777,,145.8864,6.0186,,145.8864,25.0287,,145.8864,19.4854,,145.8864,420.0976,,145.8864,73.9136,,145.8864,32.7978,,145.8864,4.0233,,145.8864,329.4175,,145.8864,10.7694,,145.8864,329.5938,,145.8864,40.8026,,145.8864,97.7160,,145.8864,7.0322,,145.8864,6.1005,,145.8864,11.5933,,145.8864,308.3543,,145.8864,27.4299,,145.8864,35.3286,,145.8864,7.3744,,145.8864,12.4183,,145.8864,25.0070,,145.8864,202.2485,,
145.9865,142.6616,,145.9865,14.6823,,145.9865,40.3708,,145.9865,25.5804,,145.9865,284.2026,,145.9865,85.6551,,145.9865,22.0055,,145.9865,10.2270,,145.9865,806.1380,,145.9865,9.6498,,145.9865,809.3795,,145.9865,44.8635,,145.9865,59.5918,,145.9865,20.5604,,145.9865,42.9022,,145.9865,8.1204,,145.9865,81.8407,,145.9865,29.8379,,145.9865,52.9863,,145.9865,7.7815,,145.9865,43.8346,,145.9865,25.4903,,145.9865,114.8233,,
146.0866,252.2948,,146.0866,24.1355,,146.0866,55.5985,,146.0866,19.9287,,146.0866,533.8838,,146.0866,38.6247,,146.0866,1.5733,,146.0866,13.5658,,146.0866,536.3851,,146.0866,3.6179,,146.0866,527.1151,,146.0866,61.8423,,146.0866,54.5061,,146.0866,17.1194,,146.0866,21.5333,,146.0866,8.2031,,146.0866,516.4908,,146.0866,31.2664,,146.0866,97.3425,,146.0866,4.4245,,146.0866,37.4799,,146.0866,31.7807,,146.0866,112.8421,,
146.1866,270.2611,,146.1866,15.9203,,146.1866,71.8422,,146.1866,35.5266,,146.1866,612.7733,,146.1866,39.1117,,146.1866,17.0935,,146.1866,13.9720,,146.1866,768.6127,,146.1866,7.4815,,146.1866,766.7421,,146.1866,81.2377,,146.1866,55.5654,,146.1866,13.2385,,146.1866,45.4428,,146.1866,6.5139,,146.1866,407.8728,,146.1866,30.5588,,146.1866,97.4972,,146.1866,9.4307,,146.1866,20.6801,,146.1866,38.4083,,146.1866,192.2265,,
146.2867,170.7105,,146.2867,6.7262,,146.2867,83.7102,,146.2867,22.1001,,146.2867,372.3266,,146.2867,59.9236,,146.2867,27.3322,,146.2867,21.2375,,146.2867,1211.4070,,146.2867,15.7330,,146.2867,1212.9660,,146.2867,30.9625,,146.2867,21.0678,,146.2867,17.1103,,146.2867,46.0107,,146.2867,6.6915,,146.2867,108.2777,,146.2867,74.2382,,146.2867,46.5774,,146.2867,31.5681,,146.2867,47.7581,,146.2867,19.3504,,146.2867,216.4581,,
146.3867,78.8704,,146.3867,10.9681,,146.3867,38.7082,,146.3867,10.1404,,146.3867,741.4196,,146.3867,32.9758,,146.3867,25.5788,,146.3867,8.0961,,146.3867,753.9517,,146.3867,12.6952,,146.3867,758.9681,,146.3867,55.6920,,146.3867,50.4887,,146.3867,12.0686,,146.3867,22.7436,,146.3867,9.6615,,146.3867,133.5615,,146.3867,63.0051,,146.3867,40.4437,,146.3867,32.9539,,146.3867,48.3132,,146.3867,35.5381,,146.3867,118.6526,,
146.4868,54.1565,,146.4868,6.0321,,146.4868,68.1628,,146.4868,17.2985,,146.4868,420.9379,,146.4868,18.5601,,146.4868,24.5230,,146.4868,12.8615,,146.4868,1115.8930,,146.4868,30.6330,,146.4868,1111.1940,,146.4868,49.8014,,146.4868,28.5305,,146.4868,8.5950,,146.4868,32.2420,,146.4868,30.2442,,146.4868,151.9782,,146.4868,34.1091,,146.4868,61.7855,,146.4868,16.9644,,146.4868,21.5178,,146.4868,27.7377,,146.4868,98.1256,,
146.5869,86.7257,,146.5869,9.6477,,146.5869,67.6252,,146.5869,33.3264,,146.5869,350.8123,,146.5869,62.0957,,146.5869,31.4045,,146.5869,12.5731,,146.5869,920.5406,,146.5869,17.2938,,146.5869,914.0287,,146.5869,47.1703,,146.5869,28.1927,,146.5869,5.8149,,146.5869,66.2911,,146.5869,24.7762,,146.5869,165.7196,,146.5869,21.4692,,146.5869,15.5428,,146.5869,8.6709,,146.5869,15.4166,,146.5869,11.8252,,146.5869,119.2311,,
