Spectrum Export
Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,Purple ROI - X,,,Purple ROI - Y,,,Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,
Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (mm),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,
Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,
0.2001,50.3274,,0.2001,0.8982,,0.2001,51.2173,,0.2001,10.1102,,0.2001,74.9863,,0.2001,123.4365,,0.2001,125.6931,,0.2001,363.1863,,0.2001,64.2158,,0.2001,255.9607,,0.2001,80.8283,,0.2001,310.6318,,0.2001,80.8283,,0.2001,310.6318,,0.2001,79.5046,,0.2001,110.7383,,0.2001,28.3943,,0.2001,20.2113,,0.2001,70.6928,,0.2001,563.3776,,0.2001,77.2117,,0.2001,123.8718,,0.2001,57.7136,,0.2001,32.4433,,0.2001,87.5739,,0.2001,121.8745,,
0.3002,40.2697,,0.3002,0.5255,,0.3002,36.8443,,0.3002,16.9819,,0.3002,36.9188,,0.3002,255.0449,,0.3002,125.8263,,0.3002,150.5654,,0.3002,30.1168,,0.3002,371.9489,,0.3002,43.2027,,0.3002,203.4152,,0.3002,43.2027,,0.3002,203.4152,,0.3002,71.8896,,0.3002,27.8394,,0.3002,31.8155,,0.3002,10.1134,,0.3002,44.8676,,0.3002,164.6053,,0.3002,30.2404,,0.3002,134.3318,,0.3002,38.9043,,0.3002,25.3764,,0.3002,26.4304,,0.3002,97.5380,,
0.4002,131.8194,,0.4002,0.3108,,0.4002,29.5470,,0.4002,28.1127,,0.4002,23.5604,,0.4002,317.5942,,0.4002,11.4428,,0.4002,113.0125,,0.4002,20.8138,,0.4002,350.8958,,0.4002,25.3707,,0.4002,139.3711,,0.4002,25.3707,,0.4002,139.3711,,0.4002,86.8712,,0.4002,73.6406,,0.4002,25.8782,,0.4002,9.9937,,0.4002,15.8439,,0.4002,344.7473,,0.4002,2.3262,,0.4002,46.9963,,0.4002,18.0708,,0.4002,37.0306,,0.4002,6.9012,,0.4002,289.3896,,
0.5003,85.2901,,0.5003,0.5396,,0.5003,9.4449,,0.5003,59.0268,,0.5003,35.5159,,0.5003,251.7023,,0.5003,84.5835,,0.5003,237.3283,,0.5003,14.3310,,0.5003,119.1216,,0.5003,33.4028,,0.5003,242.4721,,0.5003,33.4028,,0.5003,242.4721,,0.5003,66.0865,,0.5003,79.1357,,0.5003,13.4772,,0.5003,16.3543,,0.5003,24.1056,,0.5003,495.6486,,0.5003,38.4709,,0.5003,83.9681,,0.5003,2.3450,,0.5003,43.1160,,0.5003,9.9770,,0.5003,145.1077,,
0.6004,38.3265,,0.6004,0.2430,,0.6004,25.8961,,0.6004,45.5116,,0.6004,45.8913,,0.6004,147.8626,,0.6004,78.6368,,0.6004,237.7552,,0.6004,21.2491,,0.6004,519.0281,,0.6004,45.1530,,0.6004,501.2122,,0.6004,45.1530,,0.6004,501.2122,,0.6004,16.6788,,0.6004,32.4580,,0.6004,6.9717,,0.6004,8.3115,,0.6004,24.5703,,0.6004,428.3282,,0.6004,74.8952,,0.6004,95.9503,,0.6004,2.7992,,0.6004,19.1484,,0.6004,18.6234,,0.6004,37.5061,,
0.7004,118.1360,,0.7004,0.7652,,0.7004,27.5948,,0.7004,29.6635,,0.7004,42.2482,,0.7004,253.5462,,0.7004,54.4822,,0.7004,113.6114,,0.7004,28.7031,,0.7004,603.3428,,0.7004,30.8076,,0.7004,223.3258,,0.7004,30.8076,,0.7004,223.3258,,0.7004,56.3568,,0.7004,47.4598,,0.7004,10.8205,,0.7004,23.9543,,0.7004,11.7255,,0.7004,692.1670,,0.7004,44.2452,,0.7004,50.0214,,0.7004,9.4077,,0.7004,8.4203,,0.7004,11.0324,,0.7004,44.8025,,
0.8005,165.4814,,0.8005,0.8131,,0.8005,23.7046,,0.8005,12.6190,,0.8005,25.0754,,0.8005,369.0488,,0.8005,48.1605,,0.8005,85.9179,,0.8005,25.0923,,0.8005,827.4890,,0.8005,32.9485,,0.8005,94.5884,,0.8005,32.9485,,0.8005,94.5884,,0.8005,33.7564,,0.8005,82.6172,,0.8005,11.8149,,0.8005,32.7248,,0.8005,24.0907,,0.8005,846.2817,,0.8005,29.6042,,0.8005,93.7369,,0.8005,21.0036,,0.8005,31.8901,,0.8005,29.7910,,0.8005,166.9337,,
0.9005,167.2410,,0.9005,0.7490,,0.9005,13.0905,,0.9005,17.5814,,0.9005,39.7580,,0.9005,283.2956,,0.9005,39.1722,,0.9005,121.9076,,0.9005,19.4990,,0.9005,340.5760,,0.9005,54.2809,,0.9005,137.1328,,0.9005,54.2809,,0.9005,137.1328,,0.9005,34.7905,,0.9005,174.7790,,0.9005,22.3558,,0.9005,28.6695,,0.9005,21.9069,,0.9005,329.0556,,0.9005,35.7189,,0.9005,124.3908,,0.9005,24.2323,,0.9005,36.4649,,0.9005,26.8841,,0.9005,186.6875,,
